Ano base,UF,Classe Substância,Substância Mineral,Unidade de Medida - Produção,Unidade de Medida - Contido,Indicação Contido,Unidade de Medida - Venda,Unidade de Medida - Consumo/Utilização na Usina,Unidade de Medida - Transferência para Transformação / Utilização / Consumo,Quantidade Produção,Quantidade Contido,Quantidade Venda,Valor Venda (R$),Quantidade Consumo/Utilização na Usina,Valor Consumo / Utilização na Usina (R$),Quantidade Transferência para Transformação / Utilização / Consumo,Valor Transferência para Transformação / Utilização / Consumo (R$)
2010.0,RJ,Não-Metálicos,Areias Industriais,t,-,,t,t,t,"201251,22",",000000000000000","202114,49000000002","10498453,07",0,0,0,0
2010.0,RJ,Não-Metálicos,Argilas,t,-,,t,t,t,"139956,5",",000000000000000",0,0,0,0,"139956,5","811865,93999999994"
2010.0,RJ,Não-Metálicos,Calcário,t,-,,t,t,t,"4003198,02",",000000000000000","14739,310000000001","2437889,0999999996",0,0,"3991137,6400000001","34679622,640000001"
2010.0,RJ,Não-Metálicos,Fluorita e Criolita,t,t,,t,t,t,13250,"10209,000000000000000","13005,6","7872944,3799999999",0,0,0,0
2010.0,RJ,Não-Metálicos,Rochas (Britadas) e Cascalho,t,-,,t,t,t,"18310880,84",",000000000000000","17220199,580000002","381399010,70000023","84020,400000000009","1389335,8599999999","764706,23999999999","4189080,3199999998"
2010.0,RJ,Não-Metálicos,Rochas Ornamentais,t,-,,t,t,t,"9224,2899999999991",",000000000000000","10750,77","12395449,93",0,0,0,0
2010.0,RN,Metálicos,Tântalo,t,t,Ta2O5,t,t,t,"1,3700000000000045","1,370000000000000","1,3700000000000001",52598,0,0,0,0
2010.0,RN,Metálicos,Tungstênio,t,t,WO3,t,t,t,"289,87","280,740000000000000","286,87","7640106,0700000003",0,0,0,0
2010.0,RN,Não-Metálicos,Argilas,t,-,,t,t,t,"26329,580000000002",",000000000000000",0,0,"26329,580000000002","18430,709999999999",0,0
2010.0,RN,Não-Metálicos,Calcário,t,-,,t,t,t,"256771,17999999999",",000000000000000","65088,550000000003","3198910,02","191682,63","3512748,9100000001",0,0
2010.0,RN,Não-Metálicos,Caulim,t,-,,t,t,t,"44680,160000000003",",000000000000000","44680,160000000003","6433023,5",0,0,0,0
2010.0,RN,Não-Metálicos,"Feldspato, Leucita e Nefelina-Sienito",t,-,,t,t,t,6328,",000000000000000",6328,478800,0,0,0,0
2010.0,RN,Não-Metálicos,Rochas (Britadas) e Cascalho,t,-,,t,t,t,"589487,20999999996",",000000000000000","537968,89000000001","16849489,159999996","20605,639999999999","85172,199999999997",3584,"5949,4399999999996"
2010.0,RO,Metálicos,Estanho,kg,kg,Sn,kg,kg,kg,"10828092,619999999","6915329,300000000000000","9245826,6199999992","172446742,15000001",0,0,1533610,"16251299,23"
2010.0,RO,Metálicos,Manganês,t,t,Mn,t,t,t,"45972,339999999997","15000,000000000000000","45972,339999999997","7919559,4400000004",0,0,0,0
2010.0,RO,Metálicos,Nióbio,t,t,Nb2O5,t,t,t,"4409,75","227,905500000000000","4297,75","11512164,459999999",0,0,0,0
2010.0,RO,Metálicos,Ouro,kg,kg,Au,kg,kg,kg,"613,11183999999992","613,111840000000000","613,11123999999995","45069803,479999997",0,0,0,0
2010.0,RO,Metálicos,Tântalo,t,t,Ta2O5,t,t,t,2696,"87,874000000000000",2696,"6323825,1799999997",0,0,0,0
2010.0,RO,Não-Metálicos,Areia,t,-,,t,t,t,"7965,1999999999998",",000000000000000","8090,4499999999998","147199,06",0,0,0,0
2010.0,RO,Não-Metálicos,Calcário,t,-,,t,t,t,17610,",000000000000000",7902,"316118,40000000002",0,0,0,0
2010.0,RO,Não-Metálicos,Rochas (Britadas) e Cascalho,t,-,,t,t,t,"1272642,28",",000000000000000","1220613,1800000002","56119047,040000007","16691,740000000002","190830,84",5257,213385
2010.0,RR,Não-Metálicos,Rochas (Britadas) e Cascalho,t,-,,t,t,t,"111686,11",",000000000000000","111686,11","4981959,9900000002",0,0,0,0
2010.0,RS,Energéticos,Carvão Mineral,t,-,,t,t,t,"3237839,6299999999",",000000000000000","3237839,6299999999","240999631,67000002",0,0,0,0
2010.0,RS,Não-Metálicos,Areias Industriais,t,-,,t,t,t,98842,",000000000000000",98842,"4501243,5599999996",0,0,0,0
2010.0,RS,Não-Metálicos,Argilas,t,-,,t,t,t,"9798,2999999999993",",000000000000000","9798,2999999999993","449953,79999999999",0,0,0,0
2010.0,RS,Não-Metálicos,Calcário,t,-,,t,t,t,"3035033,5299999998",",000000000000000","1282098,6000000001","48785832,859999999",0,0,"1712925,0900000001","34827482,660000004"
2010.0,RS,Não-Metálicos,Caulim,t,-,,t,t,t,25916,",000000000000000",25916,"2834908,1400000001",0,0,0,0
2010.0,RS,Não-Metálicos,Rochas (Britadas) e Cascalho,t,-,,t,t,t,"15064718,869999997",",000000000000000","11749515,25","204077532,03999996","996867,76000000001","12851288,27","2284831,9000000004","16693619,859999999"
2010.0,SC,Energéticos,Carvão Mineral,t,-,,t,t,t,"2407956,6099999999",",000000000000000","2413136,6099999999","431485305,32999998",0,0,0,0
2010.0,SC,Energéticos,Turfa,t,-,,t,t,t,"80659,600000000006",",000000000000000","39975,900000000001","3107771,25",0,0,"23231,099999999999","805376,27000000002"
2010.0,SC,Metálicos,Alumínio (Bauxita),t,t,Al2O3,t,t,t,"30610,939999999999","16530,000000000000000","29916,400000000001","4199587,2000000002",0,0,0,0
2010.0,SC,Não-Metálicos,Areia,t,-,,t,t,t,164770,",000000000000000","165413,57000000001","2234923,4900000002",0,0,0,0
2010.0,SC,Não-Metálicos,Areias Industriais,t,-,,t,t,t,"929875,37",",000000000000000","928865,15999999992","40587193,950000003",0,0,0,0
2010.0,SC,Não-Metálicos,Argilas,t,-,,t,t,t,"120301,25",",000000000000000",0,0,0,0,"120301,25","1298442,54"
2010.0,SC,Não-Metálicos,Calcário,t,-,,t,t,t,"654308,52000000002",",000000000000000","653599,52000000002","17198221,350000001",0,0,0,0
2010.0,SC,Não-Metálicos,"Feldspato, Leucita e Nefelina-Sienito",t,-,,t,t,t,"102350,64999999999",",000000000000000","102992,72","12784089,82",0,0,0,0
2010.0,SC,Não-Metálicos,Fluorita e Criolita,t,t,,t,t,t,0,",000000000000000","1223,7","1660461,0800000001",0,0,0,0
2010.0,SC,Não-Metálicos,Rochas (Britadas) e Cascalho,t,-,,t,t,t,"12610102,659999998",",000000000000000","11277814,109999999","204059853,10000002","1061826,24","8569456,1500000004","138316,89999999999","911454,52000000002"
2010.0,SC,Não-Metálicos,Saibro,t,-,,t,t,t,187881,",000000000000000","120469,39999999999","798658,80000000005",52266,208517,0,0
2010.0,SE,Não-Metálicos,Argilas,t,-,,t,t,t,"479560,69999999995",",000000000000000","199779,39999999999","8021576,8000000007",0,0,"223984,10000000001","1275370,97"
2010.0,SE,Não-Metálicos,Calcário,t,-,,t,t,t,"4349364,5",",000000000000000","257550,76000000001","1361507,7",0,0,"4104790,3500000001","23490253,739999998"
2010.0,SE,Não-Metálicos,Dolomito e Magnesita,t,-,,t,t,t,"48490,360000000001",",000000000000000","48392,070000000007","3870077,3799999999",0,0,0,0
2010.0,SE,Não-Metálicos,Potássio,t,t,K2O,t,t,t,661690,"452698,330000000000000",681448,"492250778,69999999",0,0,0,0
2010.0,SE,Não-Metálicos,Rochas (Britadas) e Cascalho,t,-,,t,t,t,"618506,48999999999",",000000000000000","618506,48999999999","16870329,990000002",0,0,0,0
2010.0,SP,Metálicos,Alumínio (Bauxita),t,t,Al2O3,t,t,t,"36580,809999999998","18919,590000000000000","36580,809999999998","9159051,6999999993",0,0,0,0
2010.0,SP,Metálicos,Ferro,t,t,Fe,t,t,t,225939,"167362,040000000000000",176000,1936000,0,0,0,0
2010.0,SP,Não-Metálicos,Areia,t,-,,t,t,t,"7791799,2600000007",",000000000000000","7791033,1900000004","131045954,39000002",0,0,0,0
2010.0,SP,Não-Metálicos,Areias Industriais,t,-,,t,t,t,"4639838,9799999995",",000000000000000","4070006,0699999998","150627271,28999999",0,0,"460198,94","9384594,3499999996"
2010.0,SP,Não-Metálicos,Argilas,t,-,,t,t,t,"1271373,5999999999",",000000000000000","894279,6599999998","26942066,190000001",0,0,"394828,53000000003","5038498,8399999999"
2010.0,SP,Não-Metálicos,Calcário,t,-,,t,t,t,"12332205,770000005",",000000000000000",4451265,"128240102,38",0,0,"7888549,2899999991","127035171,59"
2010.0,SP,Não-Metálicos,Calcário,t,t,,t,t,t,3516757,"3516757,000000000000000",1512206,19658671,0,0,0,0
2010.0,SP,Não-Metálicos,Caulim,t,-,,t,t,t,"105108,03",",000000000000000","102101,85000000001","26075044,040000003",0,0,"2639,7799999999997","567093,83999999997"
2010.0,SP,Não-Metálicos,Dolomito e Magnesita,t,-,,t,t,t,"282291,21999999997",",000000000000000","282343,52999999997","10172884,360000001",0,0,0,0
2010.0,SP,Não-Metálicos,"Feldspato, Leucita e Nefelina-Sienito",t,-,,t,t,t,"19922,880000000001",",000000000000000","18232,880000000001","3353564,0799999996",0,0,0,0
2010.0,SP,Não-Metálicos,Fosfato,t,t,P2O5,t,t,t,"584313,87","192803,000000000000000","36847,870000000003","2801977,9199999999",0,0,"605650,66000000003","134714246,19999999"
2010.0,SP,Não-Metálicos,Rochas (Britadas) e Cascalho,t,-,,t,t,t,"85248370,550000012",",000000000000000","79277801,440000013","1994503750,8299999","542555,71999999997","8846365,5899999999","1652286,6600000001","14572759,789999999"
2010.0,SP,Não-Metálicos,Rochas Ornamentais,t,-,,t,t,t,3960,",000000000000000","3955,3400000000001","4032392,7599999998",0,0,0,0
2010.0,SP,Não-Metálicos,Talco e outras Cargas Minerais,t,-,,t,t,t,"924309,17999999993",",000000000000000","924309,17999999993","27823362,010000002",0,0,0,0
2010.0,TO,Metálicos,Ouro,kg,kg,Au,kg,kg,kg,"1,7","1,350000000000000",0,0,0,0,"1,7",102000
2010.0,TO,Não-Metálicos,Areia,t,-,,t,t,t,0,",000000000000000",0,0,0,0,0,0
2010.0,TO,Não-Metálicos,Argilas,t,-,,t,t,t,"22952,959999999999",",000000000000000","21678,16","3496595,3300000001",0,0,0,0
2010.0,TO,Não-Metálicos,Calcário,t,-,,t,t,t,"2280067,3099999996",",000000000000000","1411284,0799999998","38365618,839999996",0,0,"851868,09999999998","16377359,789999999"
2010.0,TO,Não-Metálicos,Minerais Industriais (Outros),t,-,,t,t,t,"64,150000000000006",",000000000000000",35,617400,0,0,0,0
2010.0,TO,Não-Metálicos,Rochas (Britadas) e Cascalho,t,-,,t,t,t,"1249009,98",",000000000000000","313434,62000000005","6564824,1299999999",0,0,"920010,48999999999","4965267,1799999997"
2011.0,AL,Não-Metálicos,Calcário,t,-,,t,t,t,"948235,63",",000000000000000","149839,41999999998","10236285,959999999",0,0,774068,"6937303,7999999998"
2011.0,AL,Não-Metálicos,Rochas (Britadas) e Cascalho,t,-,,t,t,t,"1426945,0699999998",",000000000000000","893099,98999999999","40475059,730000004","401487,22999999998","1182326,48","110876,16",2264794
2011.0,AM,Metálicos,Estanho,kg,kg,Sn,kg,kg,kg,13029850,"8590000,000000000000000",0,0,0,0,13453240,"154584801,63"
2011.0,AM,Metálicos,Nióbio,t,t,Nb2O5,t,t,t,"8331,2199999999993","1101,937000000000000",0,0,0,0,"8620,7199999999993","69888005,560000002"
2011.0,AM,Metálicos,Ouro,kg,kg,Au,kg,kg,kg,"8,0504999999999995","8,050500000000000","8,0504999999999995",702000,0,0,0,0
2011.0,AM,Metálicos,Tântalo,t,t,Ta2O5,t,t,t,"8331,2199999999993","1101,937000000000000",0,0,0,0,"8620,7199999999993","69888005,560000002"
2011.0,AM,Não-Metálicos,Rochas (Britadas) e Cascalho,t,-,,t,t,t,"340512,90000000002",",000000000000000","298806,90000000002","22132204,16",2958,88740,0,0
2011.0,AP,Metálicos,Cromo,t,t,Cr2O3,t,t,t,"37835,300000000003","15150,000000000000000",60289,"17783464,02",0,0,0,0
2011.0,AP,Metálicos,Ferro,t,t,Fe,t,t,t,"5456858,0599999996","3116110,590000000000000","5345322,2399999993","1016477647,2200001",0,0,0,0
2011.0,AP,Metálicos,Ouro,kg,kg,Au,kg,kg,kg,"113,14680999999405","111,237360000000000","106,52199999999405","7141609,0500000007",0,0,0,0
2011.0,AP,Metálicos,Tântalo,t,t,Ta2O5,t,t,t,"5,7699999999999996","5,770000000000000","5,7699999999999996",115700,0,0,0,0
2011.0,AP,Não-Metálicos,Caulim,t,-,,t,t,t,"578164,18999999994",",000000000000000",0,"109610546,08","578164,18999999994",0,0,0
2011.0,AP,Não-Metálicos,Rochas (Britadas) e Cascalho,t,-,,t,t,t,"166879,66",",000000000000000","165733,76000000001","6672363,7000000002",0,0,0,0
2011.0,BA,Gemas e Diamantes,Gemas,kg,kg,,kg,kg,kg,3600,"3600,000000000000000",3600,17640000,0,0,0,0
2011.0,BA,Metálicos,Cobre,t,t,Cu,t,t,t,"90865,479999999996","29644,840000000000000","93769,080000000002","499139207,64999998",0,0,0,0
2011.0,BA,Metálicos,Cromo,t,t,Cr2O3,t,t,t,"540015,64000000001","212297,440000000000000","67091,729999999996","41555181,379999995",22602,"6441034,7000000002","369536,83000000002","103153833,45"
2011.0,BA,Metálicos,Manganês,t,t,Mn,t,t,t,"1027,8499999999999","452,260000000000000","1027,8499999999999","443390,15000000002",0,0,0,0
2011.0,BA,Metálicos,Níquel,t,t,Ni,t,t,t,"112734,52","15854,190000000000000","111354,91","565024640,05999994",0,0,0,0
2011.0,BA,Metálicos,Ouro,kg,kg,Au,kg,kg,kg,"5500,2572400000008","5500,257240000000000","5605,7715600000001","475546104,94000006",0,0,0,0
2011.0,BA,Metálicos,Prata,kg,kg,Ag,kg,kg,kg,"57,418300000000002","57,418300000000000","57,418300000000002","134026,92999999999",0,0,0,0
2011.0,BA,Não-Metálicos,Argilas,t,-,,t,t,t,"316302,52000000002",",000000000000000","289205,17000000004","36948849,939999998","17490,349999999999","1444368,52",6826,"37612,989999999991"
2011.0,BA,Não-Metálicos,Bário,t,t,BaSO4,t,t,t,"6977,1999999999998","6768,000000000000000","6035,6000000000004","6197322,71",0,0,966,"982430,23999999999"
2011.0,BA,Não-Metálicos,Calcário,t,-,,t,t,t,"1966935,0699999998",",000000000000000","735598,75","28406621,980000004","28250,509999999998","1087916,4199999999","1195479,4199999999","16635423,6"
2011.0,BA,Não-Metálicos,Caulim,t,-,,t,t,t,8558,",000000000000000",7040,4790427,0,0,0,0
2011.0,BA,Não-Metálicos,Diatomita,t,-,,t,t,t,"4000,2399999999998",",000000000000000","4223,0100000000002","9343172,5199999996",0,0,0,0
2011.0,BA,Não-Metálicos,Dolomito e Magnesita,t,-,,t,t,t,1208425,",000000000000000",81126,"70437468,590000004",146065,"6892831,7000000002",1032873,"225349541,51000002"
2011.0,BA,Não-Metálicos,Fosfato,t,t,P2O5,t,t,t,"262749,85999999999","86324,910000000000000","186241,97","15877647,4",0,0,"66582,270000000004","14785205,65"
2011.0,BA,Não-Metálicos,Grafita,t,t,,t,t,t,"17605,25","16087,680000000000000","16851,77",30461061,0,0,0,0
2011.0,BA,Não-Metálicos,Rochas (Britadas) e Cascalho,t,-,,t,t,t,"6314683,1399999997",",000000000000000","5898336,8199999994","181311978,55999997","63194,589999999997","1440755,6000000001",72833,"173000,04000000001"
2011.0,BA,Não-Metálicos,Talco e outras Cargas Minerais,t,-,,t,t,t,80349,",000000000000000",78970,"77592307,079999998",0,0,"961,34000000000003","169236,84"
2011.0,BA,Não-Metálicos,Vermiculita e Perlita,t,t,,t,t,t,"628,84000000000003","535,510000000000000","628,84000000000003","45989,400000000001",0,0,0,0
2011.0,CE,Não-Metálicos,Areias Industriais,t,-,,t,t,t,"154139,08000000002",",000000000000000",0,0,0,0,"154139,08000000002","2833951,1500000004"
2011.0,CE,Não-Metálicos,Argilas,t,-,,t,t,t,"51178,699999999997",",000000000000000",0,0,0,0,"51178,699999999997","1990891,97"
2011.0,CE,Não-Metálicos,Calcário,t,-,,t,t,t,"2177826,1200000001",",000000000000000","127844,73","9411771,2400000021",0,0,"2049981,3899999999","20322209,57"
2011.0,CE,Não-Metálicos,Gipsita,t,-,,t,t,t,8483,",000000000000000",0,0,0,0,8483,"523237,09999999998"
2011.0,CE,Não-Metálicos,Rochas (Britadas) e Cascalho,t,-,,t,t,t,"3996367,46",",000000000000000","3634918,2599999998","102830087,64999998",0,0,361450,"4194554,2000000002"
2011.0,DF,Não-Metálicos,Areias Industriais,t,-,,t,t,t,"4240,0299999999997",",000000000000000",0,0,"4240,0299999999997","21200,150000000001",0,0
2011.0,DF,Não-Metálicos,Argilas,t,-,,t,t,t,"277084,13",",000000000000000",0,0,0,0,"277084,13","10156321,18"
2011.0,DF,Não-Metálicos,Calcário,t,-,,t,t,t,"2730866,1000000001",",000000000000000",0,0,0,0,"2730866,1000000001","18093132,02"
2011.0,DF,Não-Metálicos,Caulim,t,-,,t,t,t,11097,",000000000000000",0,0,0,0,11097,"281419,91999999998"
2011.0,DF,Não-Metálicos,Rochas (Britadas) e Cascalho,t,-,,t,t,t,"3364180,6599999997",",000000000000000","3133531,1899999999","51813249,589999996",0,0,"126857,06999999999","1501932,28"
2011.0,ES,Não-Metálicos,Argilas,t,-,,t,t,t,0,",000000000000000",0,0,0,0,0,0
2011.0,ES,Não-Metálicos,Calcário,t,-,,t,t,t,"388384,04000000004",",000000000000000","389220,96999999997","29620966,689999998",0,0,0,0
2011.0,ES,Não-Metálicos,Rochas (Britadas) e Cascalho,t,-,,t,t,t,"6154319,8899999987",",000000000000000","6159854,9500000011","110856737,16",0,0,0,0
2011.0,ES,Não-Metálicos,Rochas Ornamentais,t,-,,t,t,t,"197762,23000000001",",000000000000000","171690,10999999999","99811927,699999988",0,0,"3769,6099999999997","3229427,6899999999"
2011.0,GO,Metálicos,Cobalto,t,t,Co,t,t,t,3329076,"3238,800000000000000",0,0,0,0,3329076,"0,12"
2011.0,GO,Metálicos,Cobre,t,t,Cu,t,t,t,"304146,5","72522,950000000000000","300422,85999999999","1374078885,4200001",0,0,0,0
2011.0,GO,Metálicos,Manganês,t,t,Mn,t,t,t,"18519,110000000001","7246,740000000000000","18519,110000000001","5311403,0199999996",0,0,0,0
2011.0,GO,Metálicos,Nióbio,t,t,Nb2O5,t,t,t,"17314,78931","8501,250000000000000",0,0,0,0,"12356,62931","251997726,98999998"
2011.0,GO,Metálicos,Níquel,t,t,Ni,t,t,t,"3406939,5","48660,200000000000000","73705,570000000007","605783537,23000002",0,0,3329076,"119223665,59"
2011.0,GO,Metálicos,Ouro,kg,kg,Au,kg,kg,kg,"4140,1261100000002","3226,674000000000000","3961,0541899999998","338307564,86000001",0,0,0,0
2011.0,GO,Metálicos,Prata,kg,kg,Ag,kg,kg,kg,200,"200,000000000000000",200,462000,0,0,0,0
2011.0,GO,Metálicos,Titânio,t,t,TiO2,t,t,t,"6155,1899999999996","1000,000000000000000","14195,799999999999","2948094,02",0,0,0,0
2011.0,GO,Não-Metálicos,Amianto,t,t,,t,t,t,"306320,56","306320,560000000000000","296663,75","410328338,31999999",0,0,0,0
2011.0,GO,Não-Metálicos,Areia,t,-,,t,t,t,"377848,28000000003",",000000000000000","368973,67000000004","7659809,1600000001",0,0,0,0
2011.0,GO,Não-Metálicos,Areias Industriais,t,-,,t,t,t,"63394,050000000003",",000000000000000","63394,050000000003",589760,0,0,0,0
2011.0,GO,Não-Metálicos,Bário,t,t,BaSO4,t,t,t,12104,"6700,000000000000000","17910,25","2985111,27",0,0,0,0
2011.0,GO,Não-Metálicos,Calcário,t,-,,t,t,t,"5636852,7800000012",",000000000000000","4370172,1299999999","148651920,29000002",0,0,"1226915,8999999999","9038033,6600000001"
2011.0,GO,Não-Metálicos,Dolomito e Magnesita,t,-,,t,t,t,"874521,45999999996",",000000000000000","883871,28999999992","30362049,289999999",0,0,0,0
2011.0,GO,Não-Metálicos,Fosfato,t,t,P2O5,t,t,t,"3464387,1499999999","1233670,820000000000000","484413,59999999998","201480153,5",112337,7647361,"1771614,6499999999","207782014,61000001"
2011.0,GO,Não-Metálicos,Rochas (Britadas) e Cascalho,t,-,,t,t,t,"7573053,6500000004",",000000000000000","7264197,5200000005","178440354,47000006",0,0,"68465,949999999997","1087472,0899999999"
2011.0,GO,Não-Metálicos,Rochas Ornamentais,t,-,,t,t,t,395,",000000000000000",355,7250,0,0,0,0
2011.0,GO,Não-Metálicos,Rochas Ornamentais - Outras,t,-,,t,t,t,395,",000000000000000",355,7250,0,0,0,0
2011.0,GO,Não-Metálicos,Talco e outras Cargas Minerais,t,-,,t,t,t,6000,",000000000000000",6000,60000,0,0,0,0
2011.0,GO,Não-Metálicos,Vermiculita e Perlita,t,t,,t,t,t,"1973,8",",000000000000000","1973,8",138166,0,0,"1973,8",138166
2011.0,MA,Metálicos,Ouro,kg,kg,Au,kg,kg,kg,"1303,17282","1303,172000000000000","1270,48722",112991900,0,0,0,0
2011.0,MA,Não-Metálicos,Areia,t,-,,t,t,t,"85427,210000000006",",000000000000000","48478,93","1079592,74",0,0,"11063,959999999999","27371,779999999999"
2011.0,MA,Não-Metálicos,Argilas,t,-,,t,t,t,"194388,85999999999",",000000000000000","36794,740000000005","1920133,9199999999","157594,12","1182753,9100000001",0,0
2011.0,MA,Não-Metálicos,Calcário,t,-,,t,t,t,174679,",000000000000000",174679,4890982,0,0,0,0
2011.0,MA,Não-Metálicos,Rochas (Britadas) e Cascalho,t,-,,t,t,t,"1825380,96",",000000000000000","1836798,48","64015451,590000004",0,0,"84127,419999999998","581230,72999999998"
2011.0,MG,Gemas e Diamantes,Diamante,ct,ct,,ct,ct,ct,"7080,3100000000013","7080,310000000000000","8367,6800000000003","4303218,4499999993",0,0,850,0
2011.0,MG,Gemas e Diamantes,Gemas,kg,kg,,kg,kg,kg,"907,44674000000009","907,446740000000000","256,47282000000001","15590251,979999999","2,738","2446,6900000000001",0,0
2011.0,MG,Metálicos,Alumínio (Bauxita),t,t,Al2O3,t,t,t,"2791451,1099999999","1232769,080000000000000",0,0,0,0,"2728809,8300000001","150252106,28"
2011.0,MG,Metálicos,Chumbo,t,t,Pb,t,t,t,"15100,370000000001","8545,200000000000000","14151,719999999999","10030183,66",0,0,0,0
2011.0,MG,Metálicos,Estanho,kg,kg,Sn,kg,kg,kg,456109,"317218,000000000000000",479462,"6068731,5300000003",0,0,0,0
2011.0,MG,Metálicos,Ferro,t,t,Fe,t,t,t,"275537927,31999999","178091954,760000000000000","202570710,62000003","37529350183,359978",4490145,"128280767,42","68688784,539999992","2449374103,1000004"
2011.0,MG,Metálicos,Lítio,t,t,Li2O,t,t,t,6401,"323,250000000000000",162,145750,0,0,"6600,2700000000004","6349353,6799999997"
2011.0,MG,Metálicos,Manganês,t,t,Mn,t,t,t,"664069,80000000005","137173,410000000000000","543926,08999999997","62091850,530000001",0,0,"189766,62000000002","15838653,709999999"
2011.0,MG,Metálicos,Nióbio,t,t,Nb2O5,t,t,t,141926,"77239,000000000000000",0,0,0,0,141926,"155055927,5"
2011.0,MG,Metálicos,Níquel,t,t,Ni,t,t,t,78920,"12444,410000000000000",27536,437808494,51530,"10165884,129999999",0,0
2011.0,MG,Metálicos,Ouro,kg,kg,Au,kg,kg,kg,"30870,94112","30870,820540000000000","29904,274170000004","2548551223,2099996",0,0,0,0
2011.0,MG,Metálicos,Platina (Grupo da),t,t,EGP,t,t,t,"4,2999999999999999E-4",",000430000000000","4,2999999999999999E-4","18552,16",0,0,0,0
